First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Donald,Marolf,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hLbSKswAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=hLbSKswAAAAJ,White
Karen,Nylund-Gibson,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=cKtI1DQAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=cKtI1DQAAAAJ,White
Todd,Squires,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vURCyqkAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=vURCyqkAAAAJ,White
Alison,Butler,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=v4xCC6YAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=v4xCC6YAAAAJ,White
Carl,Meinhart,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mY5PuhYAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=mY5PuhYAAAAJ,White
Bruce,Bimber,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7602RaMAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=7602RaMAAAAJ,White
Judith,Green,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jShE8nMAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=jShE8nMAAAAJ,White
Mark,Juergensmeyer,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LVf6UHIAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=LVf6UHIAAAAJ,White
Joan-Emma,Shea,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VFHPSMEAAAAJ&citpid=4,UCSB,https://scholar.google.com/citations?hl=en&user=VFHPSMEAAAAJ,White
Shiyu,Chang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=r21asW4AAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=r21asW4AAAAJ,Asian
Lorraine,Lisiecki,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=McNJSi4AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=McNJSi4AAAAJ,White
Eric,Masanet,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=B3lsw18AAAAJ&citpid=8,UCSB,https://scholar.google.com/citations?hl=en&user=B3lsw18AAAAJ,White
Timothy,Sherwood,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nLuHfy4AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=nLuHfy4AAAAJ,White
Nathaniel,Craig,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1LLeKd8AAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=1LLeKd8AAAAJ,White
ken,macdonald,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7fEM0mIAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=7fEM0mIAAAAJ,White
Kelly,Caylor,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VGaoB64AAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=VGaoB64AAAAJ,White
Susan,Mazer,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qbamjFYAAAAJ&citpid=3,UCSB,https://scholar.google.com/citations?hl=en&user=qbamjFYAAAAJ,White
St̩phane,Maritorena,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KI0NKtQAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=KI0NKtQAAAAJ,Other
Onur,Sakarya,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8hS_Y8UAAAAJ&citpid=5,UCSB,https://scholar.google.com/citations?hl=en&user=8hS_Y8UAAAAJ,Other
David,Low,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WPWDP4AAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=WPWDP4AAAAAJ,White
Jennifer,Gibbs,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lQYOM9AAAAAJ&citpid=2,UCSB,https://scholar.google.com/citations?hl=en&user=lQYOM9AAAAAJ,White
Daniel,Lokshtanov,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vaQGFLsAAAAJ&citpid=6,UCSB,https://scholar.google.com/citations?hl=en&user=vaQGFLsAAAAJ,White
Daniel,Blumenthal,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4yjw1ecAAAAJ&citpid=1,UCSB,https://scholar.google.com/citations?hl=en&user=4yjw1ecAAAAJ,White
Kieron,Burke,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NNwQAegAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=NNwQAegAAAAJ,White
David,Kirkby,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0I9IvhQAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=0I9IvhQAAAAJ,White
Terence,Libeiro,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=61zWgPkAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=61zWgPkAAAAJ,Asian
Carl,Cotman,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eFZd08wAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=eFZd08wAAAAJ,White
Kamyar,Kalantar-Zadeh,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kYonxxoAAAAJ&citpid=6,UC Irvine,https://scholar.google.com/citations?hl=en&user=kYonxxoAAAAJ,Other
David,Freeborn,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fZ5O9VsAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=fZ5O9VsAAAAJ,White
Paolo,Sassone-Corsi,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TwRylasAAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=TwRylasAAAAJ,White
Wei,Li,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7IUCbE4AAAAJ&citpid=5,UC Irvine,https://scholar.google.com/citations?hl=en&user=7IUCbE4AAAAJ,Asian
Pierre,Baldi,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RhFhIIgAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=RhFhIIgAAAAJ,White
Ali,Mortazavi,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BIvoTCoAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=BIvoTCoAAAAJ,Other
James,Randerson,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ves-iZUAAAAJ&citpid=5,UC Irvine,https://scholar.google.com/citations?hl=en&user=ves-iZUAAAAJ,White
Padhraic,Smyth,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=OsoQ-dcAAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=OsoQ-dcAAAAJ,White
Daniele,Piomelli,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=c0v1zcoAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=c0v1zcoAAAAJ,White
Charles,Ragin,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SOqTLE4AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=SOqTLE4AAAAJ,White
soroosh,sorooshian,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=G1FxEFIAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=G1FxEFIAAAAJ,Other
Frank,LaFerla,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=T5cnRA8AAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=T5cnRA8AAAAJ,White
Asantha,Cooray,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=JdPtbhEAAAAJ&citpid=5,UC Irvine,https://scholar.google.com/citations?hl=en&user=JdPtbhEAAAAJ,Asian
Alex,Guenther,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-2wKexUAAAAJ&citpid=7,UC Irvine,https://scholar.google.com/citations?hl=en&user=-2wKexUAAAAJ,White
Shaul,Mukamel,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aYDrEFAAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=aYDrEFAAAAAJ,Other
Ramesh,Jain,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wOYUPpwAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=wOYUPpwAAAAJ,Asian
Philip,Felgner,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pHsaAqEAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=pHsaAqEAAAAJ,White
James,Bullock,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HevT7qEAAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=HevT7qEAAAAJ,White
Mark,Warschauer,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gexxlUYAAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=gexxlUYAAAAJ,White
Charles,Glabe,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=B4z3aBkAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=B4z3aBkAAAAJ,White
Eric,Rignot,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=IEEkR3gAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=IEEkR3gAAAAJ,White
Enrique,Lavernia,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PaybRTMAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=PaybRTMAAAAJ,Other
Michael,Prather,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kDCUMDcAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=kDCUMDcAAAAJ,White
Xiaoqing,Pan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=a_006FAAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=a_006FAAAAAJ,Asian
Paul,Dourish,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wyCIJfQAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=wyCIJfQAAAAJ,White
Steven,White,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tXebds4AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=tXebds4AAAAJ,White
David,Neumark,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Jh-oGMwAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=Jh-oGMwAAAAJ,White
Xiaohui,Xie,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1CR0meYAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=1CR0meYAAAAJ,Asian
Plamen,Atanassov,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CPilx4wAAAAJ&citpid=18,UC Irvine,https://scholar.google.com/citations?hl=en&user=CPilx4wAAAAJ,White
Marc,Madou,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=G3Rdd9kAAAAJ&citpid=8,UC Irvine,https://scholar.google.com/citations?hl=en&user=G3Rdd9kAAAAJ,White
Michael,McClelland,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=65Wel8MAAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=65Wel8MAAAAJ,White
Brandon,Gaut,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1nr7TU0AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=1nr7TU0AAAAJ,White
Oswald,Steward,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UbabElEAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=UbabElEAAAAJ,White
Sameer,Singh,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-hGZC54AAAAJ&citpid=8,UC Irvine,https://scholar.google.com/citations?hl=en&user=-hGZC54AAAAJ,Asian
CURT,SANDMAN,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yOpngxkAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=yOpngxkAAAAJ,White
Murray,Korc,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=V9iwqWkAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=V9iwqWkAAAAJ,White
Don,Minckler,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tasDNIMAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=tasDNIMAAAAJ,White
Michael,Cooper,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=c2dJx-cAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=c2dJx-cAAAAJ,White
Daniel,Gillen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hXC0LXEAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=hXC0LXEAAAAJ,White
Martha,Feldman,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=46h2Qh8AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=46h2Qh8AAAAJ,White
Olivier,Civelli,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_BPy8gwAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=_BPy8gwAAAAJ,White
Charless,Fowlkes,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yLQF4mkAAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=yLQF4mkAAAAJ,White
Kim,Green,Black,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6nuzbZ0AAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=6nuzbZ0AAAAJ,White
Swayam,Prakash,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gDxl3fYAAAAJ&citpid=26,UC Irvine,https://scholar.google.com/citations?hl=en&user=gDxl3fYAAAAJ,Asian
Pramod,Khargonekar,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DB9IjY0AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=DB9IjY0AAAAJ,Asian
Daniel,Stokols,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YCxwSv4AAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=YCxwSv4AAAAJ,White
Gregory,Hickok,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wdxCzXoAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=wdxCzXoAAAAJ,White
Douglas,Tobias,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=evkoMscAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=evkoMscAAAAJ,White
Mark,Steyvers,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=szUb_isAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=szUb_isAAAAJ,White
Argyrios,Ziogas,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uOOyxygAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=uOOyxygAAAAJ,White
Jonathan,Lakey,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TNjOV9oAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=TNjOV9oAAAAJ,White
Amir,AghaKouchak,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mzKgvrIAAAAJ&citpid=5,UC Irvine,https://scholar.google.com/citations?hl=en&user=mzKgvrIAAAAJ,Other
Magnus,Egerstedt,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hYMvCbwAAAAJ&citpid=7,UC Irvine,https://scholar.google.com/citations?hl=en&user=hYMvCbwAAAAJ,White
Ian,Parker,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qauTkZoAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=qauTkZoAAAAJ,White
Arnold,Starr,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RDACGcQAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=RDACGcQAAAAJ,White
Sharad,Mehrotra,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=MTZaRW4AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=MTZaRW4AAAAJ,Asian
Deborah,Vandell,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vbhZZa0AAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=vbhZZa0AAAAJ,White
Elizabeth,Cauffman,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TwzYLYQAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=TwzYLYQAAAAJ,White
Chuansheng,Chen,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=q7WpMmQAAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=q7WpMmQAAAAJ,Asian
Terry,Shevlin,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gvmZW_8AAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=gvmZW_8AAAAJ,White
Robert,Moyzis,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fZNfXwMAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=fZNfXwMAAAAJ,White
Nikil,Dutt,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CpBXPVoAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=CpBXPVoAAAAJ,Asian
Jianming,Bian,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9E9EgJwAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=9E9EgJwAAAAJ,Asian
Jing,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qcc-GwkAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=qcc-GwkAAAAJ,Asian
Filipp,Furche,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=i9nx1j8AAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=i9nx1j8AAAAJ,White
Richard,Taylor,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=h9t7KCcAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=h9t7KCcAAAAJ,White
David,Eppstein,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QSY7ufMAAAAJ&citpid=5,UC Irvine,https://scholar.google.com/citations?hl=en&user=QSY7ufMAAAAJ,White
George,Farkas,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VQZC3yAAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=VQZC3yAAAAAJ,White
Rina,Dechter,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PI_3bqEAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=PI_3bqEAAAAJ,White
Joan,Steffan,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3cBhfp0AAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=3cBhfp0AAAAJ,White
Mary,Gilly,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YQV8btgAAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=YQV8btgAAAAJ,White
Peter,Ditto,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Lv4KzjIAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=Lv4KzjIAAAAJ,White
David,Fruman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_PdIpm8AAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=_PdIpm8AAAAJ,White
Francesca,Polletta,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=oWBjkPYAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=oWBjkPYAAAAJ,White
Violina,Rindova,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mjpaiDQAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=mjpaiDQAAAAJ,White
David,Reinkensmeyer,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4Hd5JY8AAAAJ&citpid=4,UC Irvine,https://scholar.google.com/citations?hl=en&user=4Hd5JY8AAAAJ,White
David,Newman,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3z-mSpYAAAAJ&citpid=3,UC Irvine,https://scholar.google.com/citations?hl=en&user=3z-mSpYAAAAJ,White
john,lowengrub,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EQOlnEkAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=EQOlnEkAAAAJ,White
Emiliana,Borrelli,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6yXQDT0AAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=6yXQDT0AAAAJ,White
Candice,Odgers,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NY6k-twAAAAJ&citpid=8,UC Irvine,https://scholar.google.com/citations?hl=en&user=NY6k-twAAAAJ,White
Frances,Leslie,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VP9p9ncAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=VP9p9ncAAAAJ,White
Bryant,Garth,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Y4EoTYMAAAAJ&citpid=2,UC Irvine,https://scholar.google.com/citations?hl=en&user=Y4EoTYMAAAAJ,White
WW,Heidbrink,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=APQHCbgAAAAJ&citpid=1,UC Irvine,https://scholar.google.com/citations?hl=en&user=APQHCbgAAAAJ,White
