First Name,Last Name,White,Black,East Asian,Southeast Asian,Indian,Middle Eastern,Latino Hispanic,Prediction,Confidence,Ground_Truth
Ralph,Garza Jr.,0.042404484,0.000114224,2.13E-05,8.79E-05,0.053112052,0.675015748,0.229244262,Middle Eastern,0.675015748,Latino_Hispanic
Randal,Grichuk,0.891096532,9.38E-06,0.000752678,0.00027373,0.0028938,0.049146987,0.055826902,White,0.891096532,White
Randy,Arozarena,1.98E-07,0.998559535,7.36E-07,2.42E-05,0.001397616,8.81E-07,1.69E-05,Black,0.998559535,Black
Ray,Kerr,0.004349898,0.126318201,0.000419022,0.007571546,0.16950658,0.001671891,0.690162838,Latino_Hispanic,0.690162838,Latino_Hispanic
Raynel,Espinal,0.028336398,0.030995796,0.009663313,0.022849016,0.016831215,0.00254737,0.888776898,Latino_Hispanic,0.888776898,Latino_Hispanic
Reed,Garrett,0.998202801,4.26E-07,3.87E-05,1.34E-05,9.19E-06,0.001309346,0.000426255,White,0.998202801,White
Reese,McGuire,0.94350642,8.78E-06,0.005516869,0.000799481,0.000149511,0.026297409,0.023721626,White,0.94350642,White
Reid,Detmers,0.999295712,1.28E-06,3.93E-05,1.11E-05,5.61E-06,0.000405624,0.000241327,White,0.999295712,White
Reiss,Knehr,0.996426642,2.11E-06,5.40E-05,1.24E-05,9.44E-06,0.001865352,0.001629983,White,0.996426642,White
Reiver,Sanmartin,3.25E-07,0.999920726,1.05E-06,2.10E-05,3.29E-05,1.18E-07,2.39E-05,Black,0.999920726,Black
Reyes,Moronta,0.003400825,0.000982922,3.71E-05,0.000313123,0.901883006,0.015873671,0.077509329,Indian,0.901883006,Latino_Hispanic
Rhys,Hoskins,0.999031901,3.88E-07,2.13E-05,2.95E-06,6.83E-06,0.000189672,0.00074689,White,0.999031901,White
Rich,Hill,0.995733559,3.68E-07,0.000226512,6.95E-05,2.34E-05,0.001397269,0.002549525,White,0.995733559,White
Richard,Bleier,0.443071038,6.99E-05,0.000106647,0.000154051,0.009860092,0.213256493,0.333481729,White,0.443071038,White
Richie,Martin,0.002038849,0.642656565,0.001032052,0.046053905,0.103757419,0.000172875,0.204288363,Black,0.642656565,Black
Richie,Palacios,0.01314998,0.536548376,0.000207886,0.000703462,0.038093157,0.002507208,0.408789873,Black,0.536548376,Black
Rico,Garcia,0.022504719,0.00234895,0.015057141,0.102769434,0.055972308,0.000523914,0.80082351,Latino_Hispanic,0.80082351,Latino_Hispanic
Riley,Adams,0.963454664,2.82E-05,0.000374519,0.000215111,6.48E-05,0.004063516,0.031799309,White,0.963454664,White
Riley,Greene,0.074959017,0.000677599,0.000476204,0.002135535,0.05834984,0.089821652,0.773580194,Latino_Hispanic,0.773580194,White
Riley,O'Brien,0.004763059,6.19E-06,0.812662065,0.176810786,0.000139442,2.52E-05,0.005593387,East Asian,0.812662065,White
Roansy,Contreras,3.98E-05,0.99645716,5.84E-05,0.000304598,0.000840484,3.60E-05,0.002263486,Black,0.99645716,Black
Rob,Brantly,0.985236406,5.10E-06,0.000828551,0.000165747,0.000182674,0.006860959,0.006720542,White,0.985236406,White
Rob,Refsnyder,0.00093556,4.72E-05,0.646251559,0.3473517,0.000371827,4.80E-06,0.0050373,East Asian,0.646251559,East Asian
Rob,Zastryzny,0.996483803,1.36E-06,0.000564229,6.08E-05,3.03E-06,0.000402422,0.002484327,White,0.996483803,White
Robbie,Erlin,0.99936825,1.12E-07,4.30E-06,1.22E-06,1.82E-06,0.000495027,0.000129294,White,0.99936825,White
Robbie,Grossman,0.999759138,4.66E-08,9.43E-06,1.07E-06,5.01E-06,0.000156069,6.92E-05,White,0.999759138,White
Robbie,Ray,0.927555799,1.11E-05,9.51E-05,0.000148733,0.0002866,0.026362052,0.04554056,White,0.927555799,White
Robert,Dugger,0.126160517,0.000778032,0.013299522,0.007452142,0.00261684,0.002469958,0.847222984,Latino_Hispanic,0.847222984,White
Robert,Gsellman,0.833724976,2.21E-05,0.000121482,0.000127573,0.003842107,0.020162046,0.141999766,White,0.833724976,White
Robert,Stephenson,0.211727291,4.61E-05,0.160616457,0.025376147,0.000724485,0.000400476,0.601109087,Latino_Hispanic,0.601109087,White
Robert,Suarez,0.025420507,0.000591444,0.105008394,0.173601761,0.016417501,0.010568493,0.668391883,Latino_Hispanic,0.668391883,Latino_Hispanic
Robinson,Chirinos,0.04551148,0.001216014,0.000625609,0.000928363,0.01534612,0.00690884,0.929463625,Latino_Hispanic,0.929463625,Latino_Hispanic
Rodolfo,Castro,1.24E-05,0.998759985,1.41E-05,7.16E-05,0.000456404,2.05E-06,0.000683589,Black,0.998759985,Black
Roman,Quinn,2.33E-07,0.999966145,3.27E-07,5.38E-06,1.54E-05,2.44E-08,1.26E-05,Black,0.999966145,Black
Ron,Marinaccio,0.925278187,9.90E-06,0.000212072,0.000100639,0.00028179,0.007997071,0.066120371,White,0.925278187,White
Ronel,Blanco,0.001209579,0.655912817,0.000146394,0.003380572,0.240366712,0.001225898,0.097757988,Black,0.655912817,Black
Ronnie,Dawson,8.29E-06,0.998721659,5.86E-05,0.000599596,0.00034225,1.92E-06,0.000267561,Black,0.998721659,Black
Ronny,Henriquez,0.009589646,0.168105692,0.00023224,0.002708008,0.006995167,0.000962119,0.811407149,Latino_Hispanic,0.811407149,Latino_Hispanic
Ross,Detwiler,0.997678339,1.50E-07,1.51E-05,3.90E-06,4.82E-06,0.001425086,0.000872659,White,0.997678339,White
Ross,Stripling,0.988202631,1.04E-06,1.46E-05,3.80E-06,3.59E-05,0.010404182,0.001337876,White,0.988202631,White
Rougned,Odor,0.014786564,0.001812108,0.000141364,0.00154566,0.695000887,0.156715959,0.129997492,Indian,0.695000887,Latino_Hispanic
Rowan,Wick,0.996904194,3.78E-07,3.59E-05,8.60E-06,2.09E-05,0.002777621,0.000252397,White,0.996904194,White
Rowdy,Tellez,0.922055066,0.000146738,3.48E-05,8.50E-05,0.002562852,0.034390159,0.04072544,White,0.922055066,White
Royce,Lewis,0.698614359,7.01E-05,2.00E-05,5.41E-05,0.004091611,0.035393968,0.261755764,White,0.698614359,White
Ryan,Aguilar,0.289367408,0.000638752,0.001695393,0.00123083,0.001340782,0.004475236,0.701251566,Latino_Hispanic,0.701251566,Latino_Hispanic
Ryan,Borucki,0.998877347,8.03E-07,4.36E-05,1.48E-05,1.07E-05,0.000300067,0.000752644,White,0.998877347,White
Ryan,Brasier,0.998354554,5.33E-07,2.88E-06,9.67E-07,6.67E-06,0.001314855,0.000319522,White,0.998354554,White
Ryan,Burr,0.999963284,2.95E-08,7.65E-06,3.56E-07,1.61E-07,1.26E-05,1.61E-05,White,0.999963284,White
Ryan,Castellani,0.999556601,1.94E-08,1.83E-06,5.96E-07,2.51E-06,0.000265956,0.000172477,White,0.999556601,White
Ryan,Feltner,0.539408505,0.000295866,0.000287907,0.000366486,0.001602145,0.003542228,0.454496801,White,0.539408505,White
Ryan,Helsley,0.733086765,3.85E-05,4.89E-05,3.24E-05,0.001481901,0.005180085,0.260131329,White,0.733086765,White
Ryan,Hendrix,0.882460713,6.85E-05,7.41E-05,4.31E-05,0.000589742,0.044270899,0.072493091,White,0.882460713,White
Ryan,Jeffers,0.999456823,1.34E-08,2.11E-06,3.40E-07,3.48E-07,0.000481121,5.93E-05,White,0.999456823,White
Ryan,Kreidler,0.64037329,5.43E-05,0.000733687,0.001411851,0.007157627,0.103370622,0.246898621,White,0.64037329,White
Ryan,McKenna,0.498518467,0.000179629,0.000150927,0.000119752,0.003440543,0.026157066,0.47143358,White,0.498518467,White
Ryan,McMahon,0.996400118,3.87E-07,8.35E-06,3.60E-06,5.29E-06,0.003195309,0.000386874,White,0.996400118,White
Ryan,Mountcastle,0.998707891,2.97E-07,8.04E-06,5.03E-06,2.54E-06,0.000382528,0.000893671,White,0.998707891,White
Ryan,O'Hearn,0.991059124,2.65E-06,6.88E-05,3.19E-05,2.49E-05,0.001377551,0.007435081,White,0.991059124,White
Ryan,Pepiot,0.99911207,1.35E-07,2.65E-05,5.01E-06,2.26E-06,0.000399971,0.000454141,White,0.99911207,White
Ryan,Pressly,0.999549568,1.09E-07,8.71E-06,1.51E-06,9.96E-07,0.000292711,0.000146238,White,0.999549568,White
Ryan,Tepera,0.322492719,0.002248984,0.22140862,0.030450897,0.006319311,0.173236519,0.243842974,White,0.322492719,White
Ryan,Thompson,0.312944412,2.74E-06,4.35E-06,6.81E-06,0.000483381,0.678956449,0.00760186,Middle Eastern,0.678956449,White
Ryan,Weathers,0.999757111,3.85E-08,8.31E-06,8.63E-07,2.30E-07,0.000126957,0.000106444,White,0.999757111,White
Ryan,Weber,0.998668432,4.54E-07,1.52E-05,5.03E-06,2.86E-05,0.000296371,0.000985935,White,0.998668432,White
Ryan,Yarbrough,0.99919337,1.49E-07,0.000352624,1.54E-05,1.35E-06,5.09E-05,0.000386281,White,0.99919337,White
Rylan,Bannon,0.999825299,1.14E-07,3.79E-06,1.73E-06,2.47E-06,4.67E-05,0.000119951,White,0.999825299,White
Ryne,Nelson,0.999435604,8.31E-08,7.54E-06,1.86E-06,5.09E-07,0.000367846,0.000186679,White,0.999435604,White
Ryne,Stanek,0.999732196,3.02E-08,3.21E-06,8.48E-07,6.92E-07,6.44E-05,0.000198724,White,0.999732196,White
Salvador,Perez,0.001709884,0.361548752,0.048437156,0.509103954,0.019970711,0.000131301,0.059098188,Southeast Asian,0.509103954,Latino_Hispanic
Sam,Clay,0.999081254,1.27E-06,0.000138651,2.95E-05,7.23E-07,0.000117338,0.000631289,White,0.999081254,White
Sam,Coonrod,0.999697924,6.57E-07,6.97E-06,2.53E-06,2.73E-06,0.000167685,0.00012147,White,0.999697924,White
Sam,Haggerty,0.264300674,0.000254921,0.001106602,0.001316054,0.001146289,0.006212009,0.725663483,Latino_Hispanic,0.725663483,White
Sam,Hentges,0.951764762,3.41E-05,7.97E-05,4.83E-05,0.000152309,0.002996416,0.044924423,White,0.951764762,White
Sam,Hilliard,0.991828322,1.20E-06,4.29E-05,1.38E-05,3.25E-05,0.001934778,0.006146403,White,0.991828322,White
Sam,Howard,0.964728653,0.001439327,0.000247533,0.000687639,0.000393541,0.001142591,0.031360652,White,0.964728653,White
Sam,Huff,0.992679715,1.33E-06,5.04E-05,2.17E-05,8.05E-05,0.002251496,0.004914906,White,0.992679715,White
Sam,Long,0.936009943,1.95E-05,0.00060669,0.000228702,0.000356178,0.003454285,0.059324715,White,0.936009943,White
Sam,Moll,0.951860309,5.56E-06,1.79E-05,1.21E-05,0.00022069,0.042397041,0.0054864,White,0.951860309,White
Sam,Selman,0.998898625,8.22E-08,9.45E-07,2.83E-07,4.58E-06,0.000883389,0.000212038,White,0.998898625,White
Sandy,Alcantara,0.001090784,0.010169059,0.000331477,0.007093499,0.890428364,0.001141006,0.089745738,Indian,0.890428364,Latino_Hispanic
Santiago,Espinal,0.008143426,0.095104411,0.001683497,0.0284124,0.291606039,0.000842532,0.574207723,Latino_Hispanic,0.574207723,Latino_Hispanic
Scott,Alexander,0.513204873,9.50E-05,4.73E-05,0.00021628,0.050110698,0.150670514,0.28565523,White,0.513204873,White
Scott,Barlow,0.996327221,1.11E-07,1.03E-05,2.02E-06,1.35E-06,0.003317575,0.00034141,White,0.996327221,White
Scott,Effross,0.85341531,4.36E-06,0.00096231,0.000366704,0.00014121,0.002432099,0.142678127,White,0.85341531,White
Scott,Kingery,0.874741018,1.46E-05,0.001356544,0.000353037,0.000284404,0.001534382,0.121715993,White,0.874741018,White
Sean,Bouchard,0.807386935,2.26E-05,3.57E-05,5.92E-05,0.003246692,0.012470182,0.176778689,White,0.807386935,White
Sean,Doolittle,0.967109919,3.75E-05,0.005165786,0.002342334,0.00022159,0.008360164,0.016762745,White,0.967109919,White
Sean,Hjelle,0.999598563,3.95E-08,1.40E-06,7.35E-07,6.40E-07,0.000330295,6.84E-05,White,0.999598563,White
Sean,Manaea,0.032294478,0.002022545,0.165120408,0.423555464,0.008176434,0.001657773,0.367172897,Southeast Asian,0.423555464,Southeast Asian
Sean,Murphy,0.999934316,6.36E-08,9.73E-06,2.11E-06,2.23E-07,2.54E-05,2.82E-05,White,0.999934316,White
Sean,Newcomb,0.999835134,4.55E-08,1.53E-06,3.43E-07,1.10E-06,8.69E-05,7.50E-05,White,0.999835134,White
Sean,Poppen,0.999778211,2.44E-08,1.78E-06,3.50E-07,1.30E-06,0.000191803,2.66E-05,White,0.999778211,White
Sean,Reid-Foley,0.99794358,6.36E-07,1.35E-05,4.74E-06,2.09E-05,0.001105623,0.000910929,White,0.99794358,White
Seby,Zavala,0.274000436,0.000406219,0.000273651,0.000377395,0.004096835,0.018575275,0.70227021,Latino_Hispanic,0.70227021,Latino_Hispanic
Seiya,Suzuki,0.000339968,4.20E-06,0.948063791,0.050843518,6.22E-05,3.35E-06,0.000683023,East Asian,0.948063791,East Asian
Sergio,Romo,0.055783287,0.003310286,0.000127298,0.000803486,0.555739582,0.035731416,0.348504633,Indian,0.555739582,Latino_Hispanic
Seth,Beer,0.999602616,2.27E-07,1.01E-05,1.93E-06,2.26E-06,8.33E-05,0.000299584,White,0.999602616,White
Seth,Brown,0.999655843,2.42E-07,3.01E-05,3.02E-06,1.55E-06,0.000214172,9.51E-05,White,0.999655843,White
Seth,Lugo,0.922680199,6.00E-06,0.000197826,0.000108835,0.000484546,0.057489105,0.01903351,White,0.922680199,White
Seth,Martinez,0.557125628,0.00010074,9.57E-05,0.000246353,0.004615664,0.008060002,0.429755896,White,0.557125628,Latino_Hispanic
Shane,Baz,0.993836462,1.85E-06,0.000656187,6.32E-05,2.97E-06,0.001155085,0.004284169,White,0.993836462,White
Shane,Bieber,0.966241598,1.93E-06,2.97E-05,1.75E-05,4.29E-05,0.0292172,0.004449146,White,0.966241598,White
Shane,Greene,0.998589098,2.84E-07,5.78E-05,1.83E-05,2.95E-06,0.000587589,0.000744016,White,0.998589098,White
Shane,McClanahan,0.852072358,9.78E-06,0.000133682,0.000198463,0.000760755,0.033308864,0.1135161,White,0.852072358,White
Shaun,Anderson,0.994623899,8.04E-06,0.000693087,0.000124986,7.30E-06,0.000492487,0.00405023,White,0.994623899,White
Shawn,Armstrong,0.995656013,5.44E-07,4.42E-06,1.82E-06,1.87E-05,0.00325669,0.001061793,White,0.995656013,White
Shea,Langeliers,0.999237061,2.61E-07,1.73E-05,2.55E-06,7.59E-07,0.000637716,0.000104265,White,0.999237061,White
Shelby,Miller,0.986916065,1.03E-05,8.00E-05,0.000112129,0.000535349,0.001769842,0.010576315,White,0.986916065,White
Sheldon,Neuse,0.998937905,5.87E-07,1.77E-05,8.00E-06,2.56E-05,0.00018274,0.000827443,White,0.998937905,White
Shohei,Ohtani,0.002536755,9.86E-05,0.520735919,0.465792596,0.00210736,1.68E-05,0.008711828,East Asian,0.520735919,East Asian
Silvino,Bracho,0.112153739,0.000965151,0.000574239,0.001521128,0.019072991,0.072766028,0.792946756,Latino_Hispanic,0.792946756,Latino_Hispanic
Simeon,Woods Richardson,0.012485311,0.019828312,0.011626912,0.059834346,0.006067835,0.001887805,0.888269484,Latino_Hispanic,0.888269484,Black
Skye,Bolt,0.998081803,6.65E-06,4.23E-05,1.35E-05,2.59E-05,0.000633815,0.001196087,White,0.998081803,White
Sonny,Gray,0.9978351,3.06E-07,0.000119936,1.34E-05,2.51E-06,0.000515585,0.001513207,White,0.9978351,White
Spencer,Howard,0.993534327,1.87E-06,4.52E-05,1.28E-05,3.45E-05,0.001850878,0.004520484,White,0.993534327,White
Spencer,Patton,0.998893678,3.58E-07,4.89E-06,1.44E-06,4.47E-06,0.001060612,3.46E-05,White,0.998893678,White
Spencer,Steer,0.996097922,8.50E-07,7.28E-05,2.29E-05,1.33E-05,0.001666696,0.002125589,White,0.996097922,White
Spencer,Strider,0.994109035,6.27E-08,1.01E-05,9.90E-07,1.06E-05,0.005390348,0.000478892,White,0.994109035,White
Spencer,Torkelson,0.999879479,4.21E-08,9.76E-06,1.39E-06,2.02E-07,2.47E-05,8.45E-05,White,0.999879479,White
Spenser,Watkins,0.884756923,2.09E-05,0.000583142,0.000371588,8.93E-05,0.003787723,0.110390291,White,0.884756923,White
Starling,Marte,1.56E-06,0.999853253,2.89E-06,2.02E-05,5.03E-05,1.66E-06,7.02E-05,Black,0.999853253,Black
Steele,Walker,0.984474301,2.63E-06,9.11E-05,1.99E-05,2.78E-05,0.001165827,0.014218437,White,0.984474301,White
Stephen,Nogosek,0.790483952,0.000121201,2.91E-05,2.24E-05,0.001071353,0.048937466,0.159334436,White,0.790483952,White
Stephen,Piscotty,0.991311789,4.21E-06,1.39E-05,1.51E-05,0.000273421,0.003877611,0.004504025,White,0.991311789,White
Stephen,Strasburg,0.997124851,2.92E-06,2.19E-05,2.16E-05,5.75E-05,0.001235588,0.001535575,White,0.997124851,White
Stephen,Vogt,0.493962169,0.000108676,0.000120821,0.00043083,0.003458871,0.095987655,0.405931026,White,0.493962169,White
Steve,Cishek,0.017254151,8.33E-05,2.38E-05,0.000266729,0.753156483,0.090854511,0.138361052,Indian,0.753156483,Indian
Steven,Brault,0.833322883,2.44E-05,0.047733694,0.048234232,0.000921639,0.014528876,0.055234253,White,0.833322883,White
Steven,Duggar,0.978578269,5.88E-07,8.33E-06,7.19E-06,7.07E-05,0.017153051,0.004181802,White,0.978578269,White
Steven,Kwan,0.000906005,2.17E-05,0.857220829,0.136153102,0.000656979,4.28E-05,0.00499858,East Asian,0.857220829,East Asian
Steven,Matz,0.788836122,1.73E-05,0.000574002,0.000483318,0.000496134,0.123054862,0.086538181,White,0.788836122,White
Steven,Okert,0.97161746,1.51E-05,0.003288167,0.003014222,4.16E-05,0.00392965,0.018093843,White,0.97161746,White
Steven,Souza Jr.,0.999942064,3.39E-08,1.54E-06,4.64E-07,6.23E-07,3.87E-05,1.66E-05,White,0.999942064,White
Steven,Wilson,0.999921322,8.03E-08,8.33E-06,1.20E-06,3.30E-07,2.62E-05,4.24E-05,White,0.999921322,White
Stone,Garrett,5.48E-05,0.98470819,1.19E-05,0.000289156,0.005803319,1.53E-05,0.009117424,Black,0.98470819,Black
Stuart,Fairchild,0.005914869,4.52E-05,0.157803982,0.806607783,0.001389495,0.000129628,0.028109096,Southeast Asian,0.806607783,Southeast Asian
T.J.,McFarland,0.850992143,5.80E-05,3.06E-05,6.61E-05,0.004403855,0.055230729,0.089218788,White,0.850992143,White
T.J.,Zeuch,0.987243474,2.00E-06,0.009390052,0.000433342,1.58E-05,0.000809009,0.002106346,White,0.987243474,White
Taijuan,Walker,0.015874924,0.304678798,0.019224355,0.222433284,0.005051209,7.13E-05,0.432666123,Latino_Hispanic,0.432666123,Latino_Hispanic
Tanner,Banks,0.964475453,4.79E-07,1.38E-05,7.83E-06,3.66E-05,0.033681497,0.00178436,White,0.964475453,White
Tanner,Houck,0.994479418,4.95E-06,0.000278384,0.000107202,2.48E-05,0.001871455,0.003233794,White,0.994479418,White
Tanner,Rainey,0.982171059,1.19E-06,1.10E-05,6.73E-06,3.79E-05,0.013570068,0.004202119,White,0.982171059,White
Tanner,Scott,0.611430764,0.00021109,0.000198005,0.00013622,0.016870273,0.02229592,0.348857731,White,0.611430764,White
Tanner,Tully,0.926877558,9.73E-06,0.000433896,0.000274133,0.000299908,0.044331063,0.027773675,White,0.926877558,White
Tarik,Skubal,0.990474284,3.32E-07,9.34E-05,7.27E-06,9.23E-06,0.002028638,0.00738697,White,0.990474284,White
Tayler,Saucedo,0.653066695,0.000719826,0.000938063,0.002537977,0.007027737,0.130466461,0.20524326,White,0.653066695,White
Tayler,Scott,0.9276191,4.31E-06,9.92E-05,9.36E-05,0.000282959,0.007116047,0.064784624,White,0.9276191,White
Taylor,Clarke,0.999068201,1.56E-07,6.37E-06,9.87E-07,1.42E-06,0.000533069,0.000389783,White,0.999068201,White
Taylor,Hearn,4.95E-07,0.997535706,1.34E-06,3.61E-05,0.002383221,1.72E-06,4.14E-05,Black,0.997535706,Black
Taylor,Jones,0.066011056,0.043580867,0.003637538,0.006868353,0.006196447,0.008649465,0.865056276,Latino_Hispanic,0.865056276,Latino_Hispanic
Taylor,Motter,0.999432266,2.73E-07,1.26E-06,6.66E-07,2.46E-06,0.000432126,0.000130919,White,0.999432266,White
Taylor,Rogers,0.982055485,1.20E-06,1.69E-05,1.82E-05,0.000130713,0.01522397,0.002553558,White,0.982055485,White
Taylor,Trammell,1.08E-05,0.992549658,5.83E-06,9.95E-05,0.006532427,5.73E-06,0.000796055,Black,0.992549658,Black
Taylor,Walls,0.999671459,5.99E-08,9.82E-06,1.10E-06,5.87E-07,0.000121103,0.000195931,White,0.999671459,White
Taylor,Ward,0.963942647,6.83E-05,6.40E-05,5.12E-05,0.000635992,0.027900627,0.007337209,White,0.963942647,White
Taylor,Widener,0.994629741,1.65E-06,0.000118023,1.39E-05,1.04E-05,0.000548999,0.004677355,White,0.994629741,White
Terrance,Gore,2.67E-06,0.997390449,2.69E-05,0.000964205,8.60E-05,7.47E-07,0.001528904,Black,0.997390449,Black
Terrin,Vavra,0.967996478,1.36E-06,1.29E-05,8.45E-06,0.000124619,0.026230574,0.005625644,White,0.967996478,White
Thairo,Estrada,0.011822721,0.00265373,0.096556924,0.621608734,0.005154531,0.000549955,0.261653453,Southeast Asian,0.621608734,Latino_Hispanic
Thomas,Hatch,0.324881881,0.000446464,0.000745006,0.000809075,0.000734182,0.006558029,0.665825367,Latino_Hispanic,0.665825367,White
Thomas,Szapucki,0.939136147,6.76E-07,6.40E-05,8.51E-05,0.001268286,0.049796764,0.009649039,White,0.939136147,White
Tim,Anderson,9.22E-07,0.999316573,8.88E-06,0.000389192,0.000153654,9.17E-07,0.000129889,Black,0.999316573,Black
Tim,Beckham,2.05E-05,0.989441037,0.000103955,0.006948033,0.00220554,8.95E-06,0.001272027,Black,0.989441037,Black
Tim,Hill,0.998377323,3.38E-07,2.15E-05,7.57E-06,1.57E-06,0.000594955,0.00099673,White,0.998377323,White
Tim,Locastro,0.896579444,8.86E-06,2.97E-05,2.49E-05,0.000290171,0.086357586,0.016709268,White,0.896579444,White
Tim,Mayza,0.997828424,2.16E-07,1.36E-06,1.12E-06,1.25E-05,0.001119237,0.001037163,White,0.997828424,White
TJ,Friedl,0.990832388,6.18E-06,9.95E-05,8.87E-05,8.32E-05,0.00454666,0.004343415,White,0.990832388,White
Tom,Murphy,0.999879241,2.50E-08,5.97E-07,1.55E-07,3.77E-07,9.24E-05,2.72E-05,White,0.999879241,White
Tommy,Edman,0.42150557,0.000301237,0.075709365,0.051462241,0.002336872,0.000810876,0.447873801,Latino_Hispanic,0.447873801,White
Tommy,Henry,0.998776019,3.32E-07,1.36E-05,4.50E-06,1.56E-05,0.000773391,0.000416498,White,0.998776019,White
Tommy,Hunter,0.998451233,1.88E-06,7.51E-06,5.67E-06,8.60E-06,0.001241997,0.000283067,White,0.998451233,White
Tommy,Kahnle,0.926401675,5.64E-06,0.000572961,0.000167224,0.000144662,0.00698704,0.065720789,White,0.926401675,White
Tommy,La Stella,0.544081092,0.001021275,3.47E-05,8.59E-05,0.015282447,0.348020852,0.091473736,White,0.544081092,White
Tommy,Milone,0.034327555,0.000943329,0.000980738,0.004594998,0.000889719,0.000172695,0.958090901,Latino_Hispanic,0.958090901,White
Tommy,Nance,0.969484031,1.14E-05,2.91E-05,5.15E-05,0.00162737,0.011423902,0.017372653,White,0.969484031,White
Tommy,Pham,0.000312304,0.987484634,7.45E-05,0.000764644,0.000223994,6.56E-05,0.011074285,Black,0.987484634,Black
Tommy,Romero,0.877257466,0.000185946,4.90E-05,3.29E-05,0.000893229,0.005700598,0.115880981,White,0.877257466,White
Tony,Gonsolin,0.824270368,2.60E-05,2.37E-05,3.95E-05,0.008054354,0.132066607,0.035519499,White,0.824270368,White
Tony,Kemp,0.000992563,0.666961849,0.000141144,0.001877668,0.258167863,0.001573454,0.070285439,Black,0.666961849,Black
Tony,Santillan,0.001071517,0.199274004,0.003028366,0.472934097,0.035138577,0.000146382,0.288407058,Southeast Asian,0.472934097,Latino_Hispanic
Tony,Wolters,0.584656596,1.16E-05,0.000542448,0.000741921,0.000290496,0.019572075,0.394184858,White,0.584656596,White
Touki,Toussaint,1.70E-07,0.999977946,1.25E-07,1.37E-06,1.68E-05,2.42E-08,3.43E-06,Black,0.999977946,Black
Travis,Blankenhorn,0.999300838,3.22E-07,8.35E-06,1.60E-06,1.90E-06,0.000335901,0.000351027,White,0.999300838,White
Travis,Demeritte,1.62E-07,0.999920845,2.31E-07,3.49E-06,6.55E-05,2.13E-07,9.63E-06,Black,0.999920845,Black
Travis,d'Arnaud,0.606150746,2.69E-05,7.75E-05,0.00027391,0.009890237,0.00547873,0.378101945,White,0.606150746,White
Travis,Jankowski,0.997012377,3.82E-07,7.92E-06,2.41E-06,1.79E-05,0.002732489,0.000226515,White,0.997012377,White
Travis,Lakins Sr.,0.999274552,2.21E-07,5.48E-05,7.97E-06,2.82E-06,0.000393303,0.000266307,White,0.999274552,White
Travis,Shaw,0.808097124,5.80E-06,3.16E-05,3.92E-05,0.000243039,0.187909618,0.003673689,White,0.808097124,White
Travis,Swaggerty,0.908838272,3.41E-05,0.002142934,0.001533391,0.000174087,0.002870345,0.084406883,White,0.908838272,White
Trayce,Thompson,0.991089106,1.01E-05,4.81E-05,9.39E-06,1.77E-05,0.004317075,0.004508416,White,0.991089106,White
Trea,Turner,0.979258657,0.000118094,1.68E-05,2.90E-05,0.000965988,0.010858017,0.008753336,White,0.979258657,White
Trent,Grisham,0.012429323,0.017789286,0.000168585,0.000912388,0.005053176,0.000245324,0.963401973,Latino_Hispanic,0.963401973,White
Trent,Thornton,0.996869028,1.22E-06,1.73E-05,2.45E-06,2.72E-05,0.001083125,0.001999761,White,0.996869028,White
Tres,Barrera,0.616898656,4.42E-05,0.000610118,0.000802529,0.000604502,0.002780332,0.378259659,White,0.616898656,White
Trevor,Gott,0.995773613,7.52E-07,5.20E-05,1.78E-05,9.99E-06,0.000248837,0.003896947,White,0.995773613,White
Trevor,Kelley,0.979366839,2.03E-06,5.22E-06,5.40E-06,4.78E-05,0.018598789,0.001973823,White,0.979366839,White
Trevor,Larnach,0.797074199,6.17E-06,0.001002793,0.001280327,0.000112358,0.108828835,0.091695368,White,0.797074199,White
Trevor,May,0.999277413,6.75E-07,8.04E-06,2.55E-06,4.81E-06,0.000367417,0.000339134,White,0.999277413,White
Trevor,Megill,0.998106241,7.34E-07,0.000748737,4.88E-05,1.01E-06,0.000108145,0.000986316,White,0.998106241,White
Trevor,Richards,0.999325514,6.86E-07,5.56E-05,5.40E-06,3.68E-06,0.000244141,0.000365033,White,0.999325514,White
Trevor,Rogers,0.921944797,9.30E-06,0.000869185,0.000744505,0.000336598,0.028988102,0.04710748,White,0.921944797,White
Trevor,Stephan,0.94853574,4.10E-06,2.40E-05,1.25E-05,9.05E-05,0.03759468,0.013738578,White,0.94853574,White
Trevor,Story,0.997003019,3.79E-07,5.16E-06,2.06E-06,9.88E-06,0.002706066,0.000273374,White,0.997003019,White
Trevor,Williams,0.915668547,0.000109976,0.000369902,0.00019814,0.001575461,0.019023795,0.063054241,White,0.915668547,White
Trey,Mancini,0.678931892,0.00018409,8.44E-05,0.000184524,0.000907646,0.014190366,0.305517167,White,0.678931892,White
Triston,Casas,0.667294681,0.000225199,0.000884949,0.00071113,0.000562759,0.005937277,0.324384004,White,0.667294681,Latino_Hispanic
Triston,McKenzie,2.25E-06,0.999691129,4.88E-06,4.90E-05,0.000164154,2.61E-07,8.84E-05,Black,0.999691129,Black
Tucker,Barnhart,0.989914894,2.34E-05,2.95E-05,2.74E-05,5.67E-05,0.004205814,0.00574237,White,0.989914894,White
Tucker,Davidson,0.948217571,2.39E-06,2.99E-05,2.80E-05,0.000225164,0.013708121,0.037788775,White,0.948217571,White
